,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
368,0.746,0.497,1,-5.785,1,0.149,0.00944,8.6e-05,0.101,0.25,160.051,0.497,2wZjsbwmWfNVslgV5afl1L,spotify:track:2wZjsbwmWfNVslgV5afl1L,https://api.spotify.com/v1/tracks/2wZjsbwmWfNVslgV5afl1L,https://api.spotify.com/v1/audio-analysis/2wZjsbwmWfNVslgV5afl1L,157816,4
369,0.803,0.589,11,-5.889,1,0.0954,0.442,1.15e-06,0.634,0.562,140.057,0.589,5J64qSSq0VZuh0CiI9o9Nq,spotify:track:5J64qSSq0VZuh0CiI9o9Nq,https://api.spotify.com/v1/tracks/5J64qSSq0VZuh0CiI9o9Nq,https://api.spotify.com/v1/audio-analysis/5J64qSSq0VZuh0CiI9o9Nq,273321,4
371,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,0.819,3QGsuHI8jO1Rx4JWLUh9jd,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,187973,4
373,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,0.445,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,281560,4
374,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,0.671,6RRNNciQGZEXnqk8SQ9yv5,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/tracks/6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/audio-analysis/6RRNNciQGZEXnqk8SQ9yv5,171360,4
375,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,0.502,5ry2OE6R2zPQFDO85XkgRb,spotify:track:5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,205427,4
376,0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,0.65,3xaugmCyXrVkrDTXbFkMW3,spotify:track:3xaugmCyXrVkrDTXbFkMW3,https://api.spotify.com/v1/tracks/3xaugmCyXrVkrDTXbFkMW3,https://api.spotify.com/v1/audio-analysis/3xaugmCyXrVkrDTXbFkMW3,180019,4
377,0.752,0.84,6,-4.451,0,0.0373,0.00486,0.0109,0.0916,0.461,124.002,0.84,5Shjuje8PRcX7ueEVajrLH,spotify:track:5Shjuje8PRcX7ueEVajrLH,https://api.spotify.com/v1/tracks/5Shjuje8PRcX7ueEVajrLH,https://api.spotify.com/v1/audio-analysis/5Shjuje8PRcX7ueEVajrLH,279800,4
378,0.738,0.78,6,-6.677,1,0.0345,0.324,2.51e-06,0.0989,0.779,139.914,0.78,5b195aHKKd6oTr4f7DoRCo,spotify:track:5b195aHKKd6oTr4f7DoRCo,https://api.spotify.com/v1/tracks/5b195aHKKd6oTr4f7DoRCo,https://api.spotify.com/v1/audio-analysis/5b195aHKKd6oTr4f7DoRCo,208023,4
379,0.646,0.899,6,-2.232,1,0.298,0.0337,0.0,0.232,0.685,164.119,0.899,3kCwyvhvVTyehIzYN2I0nF,spotify:track:3kCwyvhvVTyehIzYN2I0nF,https://api.spotify.com/v1/tracks/3kCwyvhvVTyehIzYN2I0nF,https://api.spotify.com/v1/audio-analysis/3kCwyvhvVTyehIzYN2I0nF,219507,4
381,0.826,0.82,11,-4.99,0,0.242,0.247,0.0,0.106,0.764,93.994,0.82,0UAGQMu69SmPBLSVNVK2D0,spotify:track:0UAGQMu69SmPBLSVNVK2D0,https://api.spotify.com/v1/tracks/0UAGQMu69SmPBLSVNVK2D0,https://api.spotify.com/v1/audio-analysis/0UAGQMu69SmPBLSVNVK2D0,376027,4
382,0.752,0.703,1,-5.268,1,0.0969,0.00694,0.0,0.143,0.538,77.021,0.703,2FqqVHvC4eKrsk97vpMRid,spotify:track:2FqqVHvC4eKrsk97vpMRid,https://api.spotify.com/v1/tracks/2FqqVHvC4eKrsk97vpMRid,https://api.spotify.com/v1/audio-analysis/2FqqVHvC4eKrsk97vpMRid,155134,4
383,0.804,0.498,8,-7.387,0,0.0571,0.339,0.000236,0.18,0.704,105.008,0.498,5XkyZyKMdFungjDb9cUKc3,spotify:track:5XkyZyKMdFungjDb9cUKc3,https://api.spotify.com/v1/tracks/5XkyZyKMdFungjDb9cUKc3,https://api.spotify.com/v1/audio-analysis/5XkyZyKMdFungjDb9cUKc3,205020,4
384,0.509,0.183,10,-10.27,1,0.0377,0.946,0.0,0.0914,0.258,117.354,0.183,6H7fWtwEUHVfTyZD7zeG4w,spotify:track:6H7fWtwEUHVfTyZD7zeG4w,https://api.spotify.com/v1/tracks/6H7fWtwEUHVfTyZD7zeG4w,https://api.spotify.com/v1/audio-analysis/6H7fWtwEUHVfTyZD7zeG4w,232837,3
385,0.763,0.495,4,-8.685,0,0.272,0.0887,0.0,0.07,0.347,154.794,0.495,2nPJnablplDgVVgSDF9BAs,spotify:track:2nPJnablplDgVVgSDF9BAs,https://api.spotify.com/v1/tracks/2nPJnablplDgVVgSDF9BAs,https://api.spotify.com/v1/audio-analysis/2nPJnablplDgVVgSDF9BAs,197013,4
387,0.78,0.574,1,-5.628,0,0.141,0.104,0.0,0.129,0.273,81.502,0.574,0SGkqnVQo9KPytSri1H6cF,spotify:track:0SGkqnVQo9KPytSri1H6cF,https://api.spotify.com/v1/tracks/0SGkqnVQo9KPytSri1H6cF,https://api.spotify.com/v1/audio-analysis/0SGkqnVQo9KPytSri1H6cF,222360,4
388,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,0.308,7AFASza1mXqntmGtbxXprO,spotify:track:7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,121887,4
389,0.734,0.693,0,-6.474,1,0.0361,0.0878,0.0,0.341,0.55,110.021,0.693,2JoIjuzRplpYGvvLpSW2on,spotify:track:2JoIjuzRplpYGvvLpSW2on,https://api.spotify.com/v1/tracks/2JoIjuzRplpYGvvLpSW2on,https://api.spotify.com/v1/audio-analysis/2JoIjuzRplpYGvvLpSW2on,154024,4
391,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,0.678,2KKijf6Ett4kmVNJze2roh,spotify:track:2KKijf6Ett4kmVNJze2roh,https://api.spotify.com/v1/tracks/2KKijf6Ett4kmVNJze2roh,https://api.spotify.com/v1/audio-analysis/2KKijf6Ett4kmVNJze2roh,200594,4
392,0.652,0.453,1,-6.119,1,0.0445,0.0519,0.0,0.179,0.432,88.038,0.453,7DHApOHsIFo7EyfieArYGE,spotify:track:7DHApOHsIFo7EyfieArYGE,https://api.spotify.com/v1/tracks/7DHApOHsIFo7EyfieArYGE,https://api.spotify.com/v1/audio-analysis/7DHApOHsIFo7EyfieArYGE,177391,3
393,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,0.868,6cr6UDpkjEaMQ80OjWqEBQ,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/audio-analysis/6cr6UDpkjEaMQ80OjWqEBQ,350400,4
394,0.671,0.373,9,-18.064,1,0.0323,0.257,7.95e-05,0.0481,0.732,92.717,0.373,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
395,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,0.645,2x0RZdkZcD8QRI53XT4GI5,spotify:track:2x0RZdkZcD8QRI53XT4GI5,https://api.spotify.com/v1/tracks/2x0RZdkZcD8QRI53XT4GI5,https://api.spotify.com/v1/audio-analysis/2x0RZdkZcD8QRI53XT4GI5,157202,4
396,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.009,0.556,1HXy5I3HTWq8OvxCn0z7G7,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/audio-analysis/1HXy5I3HTWq8OvxCn0z7G7,179507,4
397,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,0.454,6XHVuErjQ4XNm6nDPVCxVX,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,https://api.spotify.com/v1/tracks/6XHVuErjQ4XNm6nDPVCxVX,https://api.spotify.com/v1/audio-analysis/6XHVuErjQ4XNm6nDPVCxVX,260640,4
398,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,0.496,0DiDStADDVh3SvAsoJAFMk,spotify:track:0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/tracks/0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,183000,4
399,0.735,0.74,0,-3.837,0,0.0519,0.0967,0.0,0.101,0.541,141.948,0.74,4c1WgUnHXq2LEncGHKgj1I,spotify:track:4c1WgUnHXq2LEncGHKgj1I,https://api.spotify.com/v1/tracks/4c1WgUnHXq2LEncGHKgj1I,https://api.spotify.com/v1/audio-analysis/4c1WgUnHXq2LEncGHKgj1I,187458,4
400,0.794,0.823,11,-6.731,0,0.0591,0.163,2.57e-05,0.351,0.334,133.025,0.823,2jkIbZ43eH3rM1yro2Ojzh,spotify:track:2jkIbZ43eH3rM1yro2Ojzh,https://api.spotify.com/v1/tracks/2jkIbZ43eH3rM1yro2Ojzh,https://api.spotify.com/v1/audio-analysis/2jkIbZ43eH3rM1yro2Ojzh,173960,4
401,0.946,0.723,9,-3.692,1,0.114,0.0778,0.0,0.0608,0.349,102.956,0.723,1rYC34UUszS0QzzECNRhYb,spotify:track:1rYC34UUszS0QzzECNRhYb,https://api.spotify.com/v1/tracks/1rYC34UUszS0QzzECNRhYb,https://api.spotify.com/v1/audio-analysis/1rYC34UUszS0QzzECNRhYb,160877,4
402,0.434,0.314,10,-7.78,0,0.0577,0.786,0.0,0.163,0.347,175.077,0.314,3xEozpt8pAptvpH69iJhOw,spotify:track:3xEozpt8pAptvpH69iJhOw,https://api.spotify.com/v1/tracks/3xEozpt8pAptvpH69iJhOw,https://api.spotify.com/v1/audio-analysis/3xEozpt8pAptvpH69iJhOw,178160,4
403,0.402,0.754,8,-4.837,1,0.0432,0.143,0.0,0.358,0.621,108.17,0.754,1yfyIdEw5U2bD5I6gxQCxW,spotify:track:1yfyIdEw5U2bD5I6gxQCxW,https://api.spotify.com/v1/tracks/1yfyIdEw5U2bD5I6gxQCxW,https://api.spotify.com/v1/audio-analysis/1yfyIdEw5U2bD5I6gxQCxW,191248,4
404,0.622,0.796,0,-2.999,0,0.172,0.667,0.0,0.106,0.62,197.705,0.796,79JBjIq90BrQ8Ws0pUhlzD,spotify:track:79JBjIq90BrQ8Ws0pUhlzD,https://api.spotify.com/v1/tracks/79JBjIq90BrQ8Ws0pUhlzD,https://api.spotify.com/v1/audio-analysis/79JBjIq90BrQ8Ws0pUhlzD,169813,4
405,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,0.859,1D2Aldrksl9yWWCIPOeDzy,spotify:track:1D2Aldrksl9yWWCIPOeDzy,https://api.spotify.com/v1/tracks/1D2Aldrksl9yWWCIPOeDzy,https://api.spotify.com/v1/audio-analysis/1D2Aldrksl9yWWCIPOeDzy,147840,4
406,0.758,0.638,1,-7.984,0,0.253,0.407,0.0,0.178,0.188,137.981,0.638,7C7GtWZmyicqjBDbAWPsCp,spotify:track:7C7GtWZmyicqjBDbAWPsCp,https://api.spotify.com/v1/tracks/7C7GtWZmyicqjBDbAWPsCp,https://api.spotify.com/v1/audio-analysis/7C7GtWZmyicqjBDbAWPsCp,248467,4
407,0.738,0.568,8,-5.341,1,0.186,0.0246,0.0,0.146,0.399,99.933,0.568,1IBUPdwV9TvaipSODdt8QY,spotify:track:1IBUPdwV9TvaipSODdt8QY,https://api.spotify.com/v1/tracks/1IBUPdwV9TvaipSODdt8QY,https://api.spotify.com/v1/audio-analysis/1IBUPdwV9TvaipSODdt8QY,159800,4
408,0.683,0.598,0,-5.487,1,0.0423,0.00873,0.0,0.156,0.62,78.969,0.598,7yfi8B8opXjnRh4VZnOkz9,spotify:track:7yfi8B8opXjnRh4VZnOkz9,https://api.spotify.com/v1/tracks/7yfi8B8opXjnRh4VZnOkz9,https://api.spotify.com/v1/audio-analysis/7yfi8B8opXjnRh4VZnOkz9,167107,4
409,0.588,0.601,4,-5.983,0,0.0332,0.316,0.0,0.148,0.38,126.06,0.601,6kXNnS7JJz0nAv4XEwEmQJ,spotify:track:6kXNnS7JJz0nAv4XEwEmQJ,https://api.spotify.com/v1/tracks/6kXNnS7JJz0nAv4XEwEmQJ,https://api.spotify.com/v1/audio-analysis/6kXNnS7JJz0nAv4XEwEmQJ,254166,3
410,0.745,0.637,0,-5.959,1,0.0512,0.656,6.5e-06,0.0993,0.446,89.995,0.637,0HZgYFimoJG9Ijy8InUWcV,spotify:track:0HZgYFimoJG9Ijy8InUWcV,https://api.spotify.com/v1/tracks/0HZgYFimoJG9Ijy8InUWcV,https://api.spotify.com/v1/audio-analysis/0HZgYFimoJG9Ijy8InUWcV,205417,4
411,0.648,0.554,9,-7.005,1,0.0341,0.329,2.56e-05,0.0803,0.372,98.045,0.554,6EBlOYNcZ8MrdEov9lEdV6,spotify:track:6EBlOYNcZ8MrdEov9lEdV6,https://api.spotify.com/v1/tracks/6EBlOYNcZ8MrdEov9lEdV6,https://api.spotify.com/v1/audio-analysis/6EBlOYNcZ8MrdEov9lEdV6,171786,4
412,0.474,0.489,6,-7.625,0,0.0342,0.467,0.0,0.119,0.23,124.844,0.489,0XPsOSYzDJZJArevQNm2AR,spotify:track:0XPsOSYzDJZJArevQNm2AR,https://api.spotify.com/v1/tracks/0XPsOSYzDJZJArevQNm2AR,https://api.spotify.com/v1/audio-analysis/0XPsOSYzDJZJArevQNm2AR,208801,4
413,0.749,0.774,9,-6.221,1,0.12,0.0857,1.14e-05,0.11,0.35,99.019,0.774,1vYh9x8UmFTLbXiizk9Qc5,spotify:track:1vYh9x8UmFTLbXiizk9Qc5,https://api.spotify.com/v1/tracks/1vYh9x8UmFTLbXiizk9Qc5,https://api.spotify.com/v1/audio-analysis/1vYh9x8UmFTLbXiizk9Qc5,217533,4
415,0.639,0.601,2,-9.505,0,0.0512,0.17,0.0213,0.17,0.219,74.971,0.601,6KxCRJ9DzNBVGM3ol0JQ7r,spotify:track:6KxCRJ9DzNBVGM3ol0JQ7r,https://api.spotify.com/v1/tracks/6KxCRJ9DzNBVGM3ol0JQ7r,https://api.spotify.com/v1/audio-analysis/6KxCRJ9DzNBVGM3ol0JQ7r,147452,4
416,0.72,0.83,6,-4.85,0,0.101,0.0358,0.0,0.155,0.745,130.059,0.83,2Qz1GjI5gnZGcShAh5x0im,spotify:track:2Qz1GjI5gnZGcShAh5x0im,https://api.spotify.com/v1/tracks/2Qz1GjI5gnZGcShAh5x0im,https://api.spotify.com/v1/audio-analysis/2Qz1GjI5gnZGcShAh5x0im,182116,4
417,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,0.882,5PYQUBXc7NYeI1obMKSJK0,spotify:track:5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,223523,4
418,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,0.865,2WyRfGeHo97VC5mP1BBSzr,spotify:track:2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/tracks/2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/audio-analysis/2WyRfGeHo97VC5mP1BBSzr,219080,4
419,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,0.624,2TH65lNHgvLxCKXM3apjxI,spotify:track:2TH65lNHgvLxCKXM3apjxI,https://api.spotify.com/v1/tracks/2TH65lNHgvLxCKXM3apjxI,https://api.spotify.com/v1/audio-analysis/2TH65lNHgvLxCKXM3apjxI,250534,4
420,0.591,0.702,7,-5.59,1,0.0289,0.225,0.0,0.414,0.501,104.003,0.702,6IJTc8xo6XasOU8fpxMU57,spotify:track:6IJTc8xo6XasOU8fpxMU57,https://api.spotify.com/v1/tracks/6IJTc8xo6XasOU8fpxMU57,https://api.spotify.com/v1/audio-analysis/6IJTc8xo6XasOU8fpxMU57,217653,4
421,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997,0.664,5Uw7Dut2lZfexn3Y09swpf,spotify:track:5Uw7Dut2lZfexn3Y09swpf,https://api.spotify.com/v1/tracks/5Uw7Dut2lZfexn3Y09swpf,https://api.spotify.com/v1/audio-analysis/5Uw7Dut2lZfexn3Y09swpf,176417,4
422,0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-06,0.137,0.243,133.983,0.525,6dPyzkyZwoj9LqjQXOFdVv,spotify:track:6dPyzkyZwoj9LqjQXOFdVv,https://api.spotify.com/v1/tracks/6dPyzkyZwoj9LqjQXOFdVv,https://api.spotify.com/v1/audio-analysis/6dPyzkyZwoj9LqjQXOFdVv,143792,4
423,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,0.726,3M9Apu4OZfylLTFKvgEtKa,spotify:track:3M9Apu4OZfylLTFKvgEtKa,https://api.spotify.com/v1/tracks/3M9Apu4OZfylLTFKvgEtKa,https://api.spotify.com/v1/audio-analysis/3M9Apu4OZfylLTFKvgEtKa,198996,4
424,0.747,0.643,7,-6.991,1,0.178,0.0756,0.00894,0.355,0.538,99.981,0.643,7dQFpbs34ufIEU745DVclf,spotify:track:7dQFpbs34ufIEU745DVclf,https://api.spotify.com/v1/tracks/7dQFpbs34ufIEU745DVclf,https://api.spotify.com/v1/audio-analysis/7dQFpbs34ufIEU745DVclf,147626,4
425,0.841,0.655,5,-4.654,0,0.0851,0.239,9.75e-05,0.213,0.579,101.976,0.655,2AHJLtc81zIfj9EKcVEzmJ,spotify:track:2AHJLtc81zIfj9EKcVEzmJ,https://api.spotify.com/v1/tracks/2AHJLtc81zIfj9EKcVEzmJ,https://api.spotify.com/v1/audio-analysis/2AHJLtc81zIfj9EKcVEzmJ,164413,4
426,0.751,0.756,9,-5.453,0,0.0375,0.257,0.0,0.0582,0.644,129.954,0.756,5tRa5hnltiyqY63rWOfnO2,spotify:track:5tRa5hnltiyqY63rWOfnO2,https://api.spotify.com/v1/tracks/5tRa5hnltiyqY63rWOfnO2,https://api.spotify.com/v1/audio-analysis/5tRa5hnltiyqY63rWOfnO2,162528,4
427,0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,0.786,2OKo7g3KfmCt3kyLvUAL0g,spotify:track:2OKo7g3KfmCt3kyLvUAL0g,https://api.spotify.com/v1/tracks/2OKo7g3KfmCt3kyLvUAL0g,https://api.spotify.com/v1/audio-analysis/2OKo7g3KfmCt3kyLvUAL0g,248040,4
428,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,0.642,1lOe9qE0vR9zwWQAOk6CoO,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,131240,4
429,0.824,0.534,4,-4.679,0,0.0363,0.0357,3.62e-06,0.0877,0.206,141.983,0.534,6vjymPak0JRQC2P84XlI9t,spotify:track:6vjymPak0JRQC2P84XlI9t,https://api.spotify.com/v1/tracks/6vjymPak0JRQC2P84XlI9t,https://api.spotify.com/v1/audio-analysis/6vjymPak0JRQC2P84XlI9t,130187,4
430,0.688,0.637,0,-5.127,1,0.259,0.185,1.97e-05,0.0943,0.449,160.026,0.637,42zePe03Iq8tvFcJAIKkp8,spotify:track:42zePe03Iq8tvFcJAIKkp8,https://api.spotify.com/v1/tracks/42zePe03Iq8tvFcJAIKkp8,https://api.spotify.com/v1/audio-analysis/42zePe03Iq8tvFcJAIKkp8,168347,4
431,0.851,0.85,1,-3.4,1,0.0904,0.226,0.0,0.145,0.642,99.975,0.85,5WJdUrZ4ND1TCZ2AsjYK3P,spotify:track:5WJdUrZ4ND1TCZ2AsjYK3P,https://api.spotify.com/v1/tracks/5WJdUrZ4ND1TCZ2AsjYK3P,https://api.spotify.com/v1/audio-analysis/5WJdUrZ4ND1TCZ2AsjYK3P,165605,4
432,0.746,0.889,11,-4.432,1,0.0733,0.0816,0.0,0.4,0.765,100.026,0.889,3dxioHwH6wvCkQwt0rgvQt,spotify:track:3dxioHwH6wvCkQwt0rgvQt,https://api.spotify.com/v1/tracks/3dxioHwH6wvCkQwt0rgvQt,https://api.spotify.com/v1/audio-analysis/3dxioHwH6wvCkQwt0rgvQt,172889,4
434,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,0.532,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4
436,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,0.794,27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,217467,4
437,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,0.586,7DcvwMAiqKJQD1rrdfxSDx,spotify:track:7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/tracks/7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/audio-analysis/7DcvwMAiqKJQD1rrdfxSDx,200107,4
438,0.746,0.787,4,-6.373,1,0.12,0.214,0.0,0.0669,0.607,95.005,0.787,543bCW2ruMPmxUBWirQ3MR,spotify:track:543bCW2ruMPmxUBWirQ3MR,https://api.spotify.com/v1/tracks/543bCW2ruMPmxUBWirQ3MR,https://api.spotify.com/v1/audio-analysis/543bCW2ruMPmxUBWirQ3MR,206187,4
439,0.505,0.428,5,-5.604,1,0.221,0.489,0.0,0.0977,0.618,175.813,0.428,4tNXntkAzQ5A2dfYRYGIIQ,spotify:track:4tNXntkAzQ5A2dfYRYGIIQ,https://api.spotify.com/v1/tracks/4tNXntkAzQ5A2dfYRYGIIQ,https://api.spotify.com/v1/audio-analysis/4tNXntkAzQ5A2dfYRYGIIQ,157493,4
440,0.918,0.837,1,-6.792,1,0.255,0.234,0.0,0.227,0.855,120.017,0.837,36TO60sxDduIsO3xH8IcUh,spotify:track:36TO60sxDduIsO3xH8IcUh,https://api.spotify.com/v1/tracks/36TO60sxDduIsO3xH8IcUh,https://api.spotify.com/v1/audio-analysis/36TO60sxDduIsO3xH8IcUh,236000,4
441,0.88,0.67,2,-5.177,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,0.67,1kK6DwzyXJSp58u5HYWwuD,spotify:track:1kK6DwzyXJSp58u5HYWwuD,https://api.spotify.com/v1/tracks/1kK6DwzyXJSp58u5HYWwuD,https://api.spotify.com/v1/audio-analysis/1kK6DwzyXJSp58u5HYWwuD,299227,4
442,0.618,0.66,11,-8.14,0,0.0372,0.0292,2.07e-06,0.325,0.408,105.0,0.66,6aoGtdWXBkYQ2O2wnyIz2x,spotify:track:6aoGtdWXBkYQ2O2wnyIz2x,https://api.spotify.com/v1/tracks/6aoGtdWXBkYQ2O2wnyIz2x,https://api.spotify.com/v1/audio-analysis/6aoGtdWXBkYQ2O2wnyIz2x,210944,4
443,0.794,0.79,10,-3.855,0,0.0599,0.144,0.0,0.0893,0.577,91.984,0.79,7rknFhrVDyxzTJkPSf7LoW,spotify:track:7rknFhrVDyxzTJkPSf7LoW,https://api.spotify.com/v1/tracks/7rknFhrVDyxzTJkPSf7LoW,https://api.spotify.com/v1/audio-analysis/7rknFhrVDyxzTJkPSf7LoW,307547,4
444,0.789,0.812,1,-3.981,1,0.168,0.236,0.0,0.13,0.417,94.03,0.812,4e6l3QGj4RZesjDLVqYk3H,spotify:track:4e6l3QGj4RZesjDLVqYk3H,https://api.spotify.com/v1/tracks/4e6l3QGj4RZesjDLVqYk3H,https://api.spotify.com/v1/audio-analysis/4e6l3QGj4RZesjDLVqYk3H,191000,4
445,0.771,0.816,2,-7.104,1,0.0581,0.0114,0.000963,0.339,0.438,104.958,0.816,1NCUe90ZCiWTnWn3umrwqw,spotify:track:1NCUe90ZCiWTnWn3umrwqw,https://api.spotify.com/v1/tracks/1NCUe90ZCiWTnWn3umrwqw,https://api.spotify.com/v1/audio-analysis/1NCUe90ZCiWTnWn3umrwqw,177320,4
446,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,0.626,2G7V7zsVDxg1yRsu7Ew9RJ,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,217925,4
447,0.681,0.648,1,-5.021,0,0.38,0.524,0.0,0.104,0.687,172.019,0.648,7anSoGdgtmJTAPZBzcPhO6,spotify:track:7anSoGdgtmJTAPZBzcPhO6,https://api.spotify.com/v1/tracks/7anSoGdgtmJTAPZBzcPhO6,https://api.spotify.com/v1/audio-analysis/7anSoGdgtmJTAPZBzcPhO6,286507,4
449,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,0.635,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4
450,0.822,0.264,5,-9.37,1,0.0593,0.669,0.0,0.0972,0.672,135.117,0.264,7kh95COsNZjnTmc6aF76n7,spotify:track:7kh95COsNZjnTmc6aF76n7,https://api.spotify.com/v1/tracks/7kh95COsNZjnTmc6aF76n7,https://api.spotify.com/v1/audio-analysis/7kh95COsNZjnTmc6aF76n7,149505,4
454,0.787,0.751,6,-4.738,0,0.0865,0.00796,0.000139,0.0857,0.926,165.961,0.751,5Lb1pjnll07UQKxNpnnGBy,spotify:track:5Lb1pjnll07UQKxNpnnGBy,https://api.spotify.com/v1/tracks/5Lb1pjnll07UQKxNpnnGBy,https://api.spotify.com/v1/audio-analysis/5Lb1pjnll07UQKxNpnnGBy,181587,4
